customer_id,first_name,last_name,email,city,customer_segment,registration_date,is_active,loyalty_points
2643,Customer_1815,Last_1815,Customer_1815@Email.Com,Yanbu,New,10/19/2022 11:58,TRUE,30587
2644,Customer_777,Last_777,Customer_777@Email.Com,Al-Ahsa,Vip,10/21/2022 15:22,TRUE,14864
2645,Customer_3182,Last_3182,Customer_3182@Email.Com,Al-Ahsa,Basic,10/22/2022 4:14,TRUE,35754
2646,Customer_209,Last_209,Customer_209@Email.Com,Taif,Standard,10/22/2022 4:14,TRUE,44344
2647,Customer_662,Last_662,Customer_662@Email.Com,Khobar,Standard,10/23/2022 5:56,TRUE,13899
2648,Customer_4590,Last_4590,Customer_4590@Email.Com,Dammam,Basic,10/23/2022 18:47,TRUE,26503
2649,Customer_4766,Last_4766,Customer_4766@Email.Com,Hail,Premium,10/24/2022 7:38,TRUE,49162
2650,Customer_4536,Last_4536,Customer_4536@Email.Com,Al-Ahsa,New,10/24/2022 7:38,TRUE,8542
2651,Customer_2301,Last_2301,Customer_2301@Email.Com,Jeddah,Standard,10/24/2022 20:29,TRUE,18018
2652,Customer_4548,Last_4548,Customer_4548@Email.Com,Dhahran,Standard,10/25/2022 22:11,TRUE,32577
2653,Customer_2279,Last_2279,Customer_2279@Email.Com,Jubail,Premium,10/26/2022 11:03,TRUE,27812
2654,Customer_1594,Last_1594,Customer_1594@Email.Com,Al-Kharj,New,10/27/2022 12:45,FALSE,17673
2655,Customer_4353,Last_4353,Customer_4353@Email.Com,Mecca,Standard,10/28/2022 1:36,TRUE,7631
2656,Customer_3791,Last_3791,Customer_3791@Email.Com,Riyadh,Standard,10/29/2022 3:18,TRUE,8527
2657,Customer_3996,Last_3996,Customer_3996@Email.Com,Tabuk,Basic,10/29/2022 16:09,TRUE,31855
2658,Customer_357,Last_357,Customer_357@Email.Com,Qatif,Basic,10/30/2022 17:52,FALSE,45491
2659,Customer_2701,Last_2701,Customer_2701@Email.Com,Mecca,Standard,10/30/2022 17:52,TRUE,43073
2660,Customer_2807,Last_2807,Customer_2807@Email.Com,Hail,New,10/30/2022 17:52,TRUE,650
2661,Customer_3652,Last_3652,Customer_3652@Email.Com,Arar,Standard,10/30/2022 17:52,TRUE,552
2662,Customer_1523,Last_1523,Customer_1523@Email.Com,Jubail,Standard,10/31/2022 6:43,FALSE,3532
2663,Customer_3745,Last_3745,Customer_3745@Email.Com,Arar,Vip,10/31/2022 19:34,TRUE,17828
2664,Customer_3744,Last_3744,Customer_3744@Email.Com,Al-Ahsa,Vip,10/31/2022 19:34,TRUE,45612
2665,Customer_317,Last_317,Customer_317@Email.Com,Hail,Standard,11/1/2022 8:25,TRUE,29150
2666,Customer_2501,Last_2501,Customer_2501@Email.Com,Jubail,Premium,11/1/2022 8:25,TRUE,20700
2667,Customer_2001,Last_2001,Customer_2001@Email.Com,Arar,Standard,11/1/2022 8:25,TRUE,10112
2668,Customer_4391,Last_4391,Customer_4391@Email.Com,Yanbu,Vip,11/2/2022 22:58,FALSE,24362
2669,Customer_1770,Last_1770,Customer_1770@Email.Com,Hail,Premium,11/3/2022 11:50,TRUE,23184
2670,Customer_1891,Last_1891,Customer_1891@Email.Com,Taif,Basic,11/5/2022 15:14,TRUE,49683
2671,Customer_4632,Last_4632,Customer_4632@Email.Com,Tabuk,Basic,11/6/2022 4:05,TRUE,36419
2672,Customer_4907,Last_4907,Customer_4907@Email.Com,Medina,New,11/6/2022 16:56,TRUE,37964
2673,Customer_1215,Last_1215,Customer_1215@Email.Com,Dhahran,Premium,11/6/2022 16:56,TRUE,33014
2674,Customer_4762,Last_4762,Customer_4762@Email.Com,Taif,Premium,11/7/2022 5:47,TRUE,19504
2675,Customer_4816,Last_4816,Customer_4816@Email.Com,Najran,Premium,11/7/2022 5:47,TRUE,45927
2676,Customer_4878,Last_4878,Customer_4878@Email.Com,Jubail,New,11/7/2022 18:39,FALSE,14679
2677,Customer_2197,Last_2197,Customer_2197@Email.Com,Qatif,Standard,11/8/2022 7:30,TRUE,4661
2678,Customer_40,Last_40,Customer_40@Email.Com,Arar,Premium,11/8/2022 7:30,TRUE,18939
2679,Customer_2988,Last_2988,Customer_2988@Email.Com,Medina,Basic,11/8/2022 20:21,TRUE,43938
2680,Customer_2020,Last_2020,Customer_2020@Email.Com,Al-Ahsa,Basic,11/9/2022 9:12,TRUE,36759
2681,Customer_2417,Last_2417,Customer_2417@Email.Com,Taif,Basic,11/9/2022 9:12,TRUE,36116
2682,Customer_4355,Last_4355,Customer_4355@Email.Com,Khobar,Standard,11/9/2022 9:12,TRUE,24974
2683,Customer_851,Last_851,Customer_851@Email.Com,Abha,Premium,11/9/2022 22:03,TRUE,16683
2684,Customer_1381,Last_1381,Customer_1381@Email.Com,Tabuk,Basic,11/9/2022 22:03,TRUE,34930
2685,Customer_271,Last_271,Customer_271@Email.Com,Khobar,Basic,11/9/2022 22:03,TRUE,7595
2686,Customer_1616,Last_1616,Customer_1616@Email.Com,Tabuk,Basic,11/10/2022 23:45,TRUE,12077
2687,Customer_3861,Last_3861,Customer_3861@Email.Com,Buraidah,Standard,11/11/2022 12:37,TRUE,4834
2688,Customer_3743,Last_3743,Customer_3743@Email.Com,Najran,Standard,11/12/2022 14:19,TRUE,31240
2689,Customer_2498,Last_2498,Customer_2498@Email.Com,Dhahran,Premium,11/13/2022 3:10,TRUE,13430
2690,Customer_2164,Last_2164,Customer_2164@Email.Com,Riyadh,Basic,11/14/2022 4:52,TRUE,21278
2691,Customer_3148,Last_3148,Customer_3148@Email.Com,Dammam,Standard,11/14/2022 17:43,TRUE,20707
2692,Customer_1547,Last_1547,Customer_1547@Email.Com,Al-Ahsa,Standard,11/16/2022 8:17,TRUE,15646
2693,Customer_1483,Last_1483,Customer_1483@Email.Com,Dammam,Standard,11/17/2022 22:50,FALSE,30511
2694,Customer_2284,Last_2284,Customer_2284@Email.Com,Taif,Basic,11/17/2022 22:50,FALSE,44623
2695,Customer_2877,Last_2877,Customer_2877@Email.Com,Khamis Mushait,New,11/19/2022 0:32,TRUE,12113
2696,Customer_2625,Last_2625,Customer_2625@Email.Com,Arar,New,11/20/2022 2:15,TRUE,25976
2697,Customer_3990,Last_3990,Customer_3990@Email.Com,Buraidah,Standard,11/20/2022 15:06,TRUE,705
2698,Customer_4861,Last_4861,Customer_4861@Email.Com,Jubail,Basic,11/21/2022 3:57,TRUE,33193
2699,Customer_3144,Last_3144,Customer_3144@Email.Com,Najran,Basic,11/21/2022 3:57,TRUE,9307
2700,Customer_1458,Last_1458,Customer_1458@Email.Com,Taif,Standard,11/21/2022 16:48,TRUE,28401
2701,Customer_665,Last_665,Customer_665@Email.Com,Khamis Mushait,Standard,11/21/2022 16:48,TRUE,25960
2702,Customer_3514,Last_3514,Customer_3514@Email.Com,Yanbu,Basic,11/22/2022 5:39,TRUE,21871
2703,Customer_3557,Last_3557,Customer_3557@Email.Com,Tabuk,Basic,11/22/2022 5:39,FALSE,2431
2704,Customer_88,Last_88,Customer_88@Email.Com,Riyadh,Premium,11/22/2022 5:39,TRUE,33755
2705,Customer_7,Last_7,Customer_7@Email.Com,Al-Ahsa,Basic,11/22/2022 18:30,TRUE,3468
2706,Customer_3205,Last_3205,Customer_3205@Email.Com,Buraidah,New,11/23/2022 7:21,TRUE,48759
2707,Customer_3200,Last_3200,Customer_3200@Email.Com,Jubail,Premium,11/23/2022 20:13,TRUE,11379
2708,Customer_4509,Last_4509,Customer_4509@Email.Com,Riyadh,New,11/25/2022 10:46,TRUE,19774
2709,Customer_2914,Last_2914,Customer_2914@Email.Com,Jubail,Basic,11/25/2022 23:37,TRUE,29955
2710,Customer_3694,Last_3694,Customer_3694@Email.Com,Jubail,Standard,11/26/2022 12:28,TRUE,5584
2711,Customer_772,Last_772,Customer_772@Email.Com,Al-Kharj,Standard,11/27/2022 1:19,TRUE,27774
2712,Customer_3740,Last_3740,Customer_3740@Email.Com,Arar,Standard,11/27/2022 14:10,TRUE,17314
2713,Customer_2134,Last_2134,Customer_2134@Email.Com,Qatif,Standard,11/28/2022 3:02,TRUE,31063
2714,Customer_935,Last_935,Customer_935@Email.Com,Medina,Standard,11/28/2022 3:02,TRUE,21901
2715,Customer_3351,Last_3351,Customer_3351@Email.Com,Buraidah,Basic,11/28/2022 3:02,TRUE,33331
2716,Customer_511,Last_511,Customer_511@Email.Com,Tabuk,Basic,11/28/2022 15:53,TRUE,46880
2717,Customer_4650,Last_4650,Customer_4650@Email.Com,Al-Ahsa,Standard,11/28/2022 15:53,TRUE,37804
2718,Customer_4543,Last_4543,Customer_4543@Email.Com,Khobar,Vip,11/29/2022 17:35,TRUE,31955
2719,Customer_4931,Last_4931,Customer_4931@Email.Com,Khobar,Basic,11/29/2022 17:35,TRUE,17261
2720,Customer_4779,Last_4779,Customer_4779@Email.Com,Khobar,Premium,11/30/2022 6:26,TRUE,2497
2721,Customer_3020,Last_3020,Customer_3020@Email.Com,Jubail,Standard,11/30/2022 19:17,TRUE,16833
2722,Customer_2623,Last_2623,Customer_2623@Email.Com,Riyadh,Basic,11/30/2022 19:17,TRUE,3864
2723,Customer_4630,Last_4630,Customer_4630@Email.Com,Tabuk,Standard,12/1/2022 8:08,TRUE,37615
2724,Customer_4313,Last_4313,Customer_4313@Email.Com,Najran,Vip,12/1/2022 20:59,TRUE,44522
2725,Customer_853,Last_853,Customer_853@Email.Com,Al-Kharj,Basic,12/1/2022 20:59,TRUE,14833
2726,Customer_1093,Last_1093,Customer_1093@Email.Com,Medina,Standard,12/2/2022 9:51,TRUE,16088
2727,Customer_1372,Last_1372,Customer_1372@Email.Com,Khamis Mushait,Standard,12/2/2022 22:42,TRUE,42863
2728,Customer_3752,Last_3752,Customer_3752@Email.Com,Jeddah,New,12/2/2022 22:42,TRUE,27020
2729,Customer_2663,Last_2663,Customer_2663@Email.Com,Arar,Vip,12/2/2022 22:42,TRUE,25176
2730,Customer_532,Last_532,Customer_532@Email.Com,Jubail,New,12/3/2022 11:33,TRUE,46517
2731,Customer_4592,Last_4592,Customer_4592@Email.Com,Dhahran,Basic,12/3/2022 11:33,TRUE,47905
2732,Customer_4545,Last_4545,Customer_4545@Email.Com,Al-Ahsa,Premium,12/4/2022 13:15,TRUE,23659
2733,Customer_4972,Last_4972,Customer_4972@Email.Com,Taif,Premium,12/5/2022 2:06,TRUE,15704
2734,Customer_857,Last_857,Customer_857@Email.Com,Medina,Standard,12/5/2022 14:57,TRUE,40227
2735,Customer_3934,Last_3934,Customer_3934@Email.Com,Hail,Standard,12/6/2022 3:49,TRUE,24488
2736,Customer_4767,Last_4767,Customer_4767@Email.Com,Qatif,Basic,12/6/2022 3:49,TRUE,15547
2737,Customer_2159,Last_2159,Customer_2159@Email.Com,Khobar,Basic,12/6/2022 16:40,TRUE,37997
2738,Customer_1142,Last_1142,Customer_1142@Email.Com,Hail,Basic,12/7/2022 5:31,FALSE,35059
2739,Customer_862,Last_862,Customer_862@Email.Com,Abha,Standard,12/7/2022 18:22,TRUE,28334
2740,Customer_1608,Last_1608,Customer_1608@Email.Com,Jubail,Basic,12/8/2022 20:04,TRUE,41401
2741,Customer_2358,Last_2358,Customer_2358@Email.Com,Al-Kharj,Vip,12/9/2022 8:55,TRUE,38389
2742,Customer_2760,Last_2760,Customer_2760@Email.Com,Dammam,Vip,12/10/2022 10:38,TRUE,44023
2743,Customer_2781,Last_2781,Customer_2781@Email.Com,Arar,Premium,12/12/2022 1:11,TRUE,11651
2744,Customer_1196,Last_1196,Customer_1196@Email.Com,Medina,Standard,12/12/2022 14:02,TRUE,41387
2745,Customer_2905,Last_2905,Customer_2905@Email.Com,Khobar,New,12/13/2022 2:53,TRUE,13390
2746,Customer_1486,Last_1486,Customer_1486@Email.Com,Al-Kharj,Basic,12/13/2022 2:53,TRUE,25072
2747,Customer_899,Last_899,Customer_899@Email.Com,Tabuk,Basic,12/13/2022 15:44,TRUE,5678
2748,Customer_770,Last_770,Customer_770@Email.Com,Al-Kharj,Premium,12/14/2022 17:27,TRUE,9542
2749,Customer_4645,Last_4645,Customer_4645@Email.Com,Abha,New,12/14/2022 17:27,TRUE,42855
2750,Customer_2139,Last_2139,Customer_2139@Email.Com,Taif,Standard,12/14/2022 17:27,TRUE,26328
2751,Customer_1691,Last_1691,Customer_1691@Email.Com,Mecca,New,12/14/2022 17:27,TRUE,544
2752,Customer_3281,Last_3281,Customer_3281@Email.Com,Qatif,Standard,12/15/2022 6:18,TRUE,23740
2753,Customer_4995,Last_4995,Customer_4995@Email.Com,Jubail,Premium,12/17/2022 9:42,TRUE,43725
2754,Customer_3303,Last_3303,Customer_3303@Email.Com,Mecca,Basic,12/19/2022 0:16,FALSE,14316
2755,Customer_22,Last_22,Customer_22@Email.Com,Qatif,Basic,12/19/2022 13:07,TRUE,29288
2756,Customer_4832,Last_4832,Customer_4832@Email.Com,Hail,Basic,12/19/2022 13:07,FALSE,39433
2757,Customer_595,Last_595,Customer_595@Email.Com,Khobar,Basic,12/21/2022 3:40,TRUE,42536
2758,Customer_1,Last_1,Customer_1@Email.Com,Taif,Basic,12/22/2022 18:14,TRUE,1262
2759,Customer_37,Last_37,Customer_37@Email.Com,Khamis Mushait,Basic,12/22/2022 18:14,TRUE,47838
2760,Customer_24,Last_24,Customer_24@Email.Com,Al-Kharj,Premium,12/22/2022 18:14,TRUE,14923
2761,Customer_1726,Last_1726,Customer_1726@Email.Com,Najran,Standard,12/23/2022 19:56,TRUE,14481
2762,Customer_960,Last_960,Customer_960@Email.Com,Khamis Mushait,Basic,12/23/2022 19:56,TRUE,47611
2763,Customer_2745,Last_2745,Customer_2745@Email.Com,Abha,New,12/24/2022 21:38,TRUE,18201
2764,Customer_2473,Last_2473,Customer_2473@Email.Com,Mecca,Basic,12/25/2022 10:29,FALSE,10322
2765,Customer_2257,Last_2257,Customer_2257@Email.Com,Abha,Premium,12/25/2022 23:20,TRUE,31708
2766,Customer_2220,Last_2220,Customer_2220@Email.Com,Yanbu,Standard,12/25/2022 23:20,TRUE,46814
2767,Customer_3151,Last_3151,Customer_3151@Email.Com,Najran,New,12/26/2022 12:11,TRUE,1399
2768,Customer_2394,Last_2394,Customer_2394@Email.Com,Qatif,Premium,12/28/2022 2:45,TRUE,10057
2769,Customer_2413,Last_2413,Customer_2413@Email.Com,Khobar,Vip,12/29/2022 4:27,TRUE,48523
2770,Customer_2540,Last_2540,Customer_2540@Email.Com,Dhahran,Premium,12/29/2022 4:27,TRUE,27898
2771,Customer_3631,Last_3631,Customer_3631@Email.Com,Dhahran,Premium,12/30/2022 19:01,TRUE,30729
2772,Customer_3054,Last_3054,Customer_3054@Email.Com,Dhahran,Standard,12/30/2022 19:01,TRUE,16784
2773,Customer_4503,Last_4503,Customer_4503@Email.Com,Riyadh,Basic,1/1/2023 22:25,TRUE,47500
2774,Customer_2987,Last_2987,Customer_2987@Email.Com,Medina,Vip,1/2/2023 11:16,TRUE,13195
2775,Customer_2678,Last_2678,Customer_2678@Email.Com,Al-Kharj,Basic,1/2/2023 11:16,FALSE,22210
2776,Customer_4170,Last_4170,Customer_4170@Email.Com,Najran,Standard,1/3/2023 0:07,TRUE,15314
2777,Customer_1757,Last_1757,Customer_1757@Email.Com,Khamis Mushait,Vip,1/3/2023 0:07,TRUE,34120
2778,Customer_2445,Last_2445,Customer_2445@Email.Com,Khobar,Vip,1/3/2023 12:58,TRUE,40522
2779,Customer_1118,Last_1118,Customer_1118@Email.Com,Abha,Basic,1/4/2023 1:50,TRUE,40694
2780,Customer_324,Last_324,Customer_324@Email.Com,Arar,Premium,1/4/2023 14:41,TRUE,28842
2781,Customer_4694,Last_4694,Customer_4694@Email.Com,Al-Kharj,Standard,1/5/2023 3:32,TRUE,44086
2782,Customer_1800,Last_1800,Customer_1800@Email.Com,Abha,New,1/5/2023 16:23,TRUE,43953
2783,Customer_3685,Last_3685,Customer_3685@Email.Com,Riyadh,New,1/5/2023 16:23,TRUE,13018
2784,Customer_1310,Last_1310,Customer_1310@Email.Com,Taif,Premium,1/5/2023 16:23,TRUE,31712
2785,Customer_752,Last_752,Customer_752@Email.Com,Al-Kharj,Standard,1/6/2023 5:14,TRUE,37874
2786,Customer_1475,Last_1475,Customer_1475@Email.Com,Al-Kharj,Standard,1/8/2023 8:39,TRUE,15475
2787,Customer_2313,Last_2313,Customer_2313@Email.Com,Al-Ahsa,Basic,1/8/2023 8:39,TRUE,31053
2788,Customer_4153,Last_4153,Customer_4153@Email.Com,Taif,Standard,1/8/2023 8:39,TRUE,33381
2789,Customer_4959,Last_4959,Customer_4959@Email.Com,Arar,Standard,1/8/2023 21:30,TRUE,9586
2790,Customer_773,Last_773,Customer_773@Email.Com,Tabuk,Vip,1/9/2023 23:12,TRUE,8556
2791,Customer_1031,Last_1031,Customer_1031@Email.Com,Qatif,Standard,1/9/2023 23:12,FALSE,47025
2792,Customer_4215,Last_4215,Customer_4215@Email.Com,Medina,Premium,1/9/2023 23:12,TRUE,9198
2793,Customer_3485,Last_3485,Customer_3485@Email.Com,Buraidah,Basic,1/10/2023 12:03,FALSE,23323
2794,Customer_3797,Last_3797,Customer_3797@Email.Com,Mecca,New,1/12/2023 2:36,TRUE,4164
2795,Customer_1811,Last_1811,Customer_1811@Email.Com,Khamis Mushait,Basic,1/12/2023 15:28,FALSE,29681
2796,Customer_3102,Last_3102,Customer_3102@Email.Com,Al-Kharj,Basic,1/12/2023 15:28,TRUE,21863
2797,Customer_4167,Last_4167,Customer_4167@Email.Com,Dammam,Basic,1/15/2023 7:43,TRUE,16450
2798,Customer_901,Last_901,Customer_901@Email.Com,Taif,Standard,1/15/2023 7:43,TRUE,21780
2799,Customer_4427,Last_4427,Customer_4427@Email.Com,Tabuk,Standard,1/15/2023 20:34,TRUE,6476
2800,Customer_3118,Last_3118,Customer_3118@Email.Com,Khamis Mushait,Basic,1/16/2023 9:26,TRUE,42969
2801,Customer_4000,Last_4000,Customer_4000@Email.Com,Riyadh,Basic,1/16/2023 22:17,TRUE,209
2802,Customer_4619,Last_4619,Customer_4619@Email.Com,Najran,Standard,1/17/2023 23:59,FALSE,3634
2803,Customer_2126,Last_2126,Customer_2126@Email.Com,Abha,Premium,1/19/2023 1:41,TRUE,794
2804,Customer_3331,Last_3331,Customer_3331@Email.Com,Riyadh,Standard,1/20/2023 3:23,TRUE,18617
2805,Customer_184,Last_184,Customer_184@Email.Com,Dhahran,Basic,1/20/2023 3:23,TRUE,19579
2806,Customer_1935,Last_1935,Customer_1935@Email.Com,Jubail,Basic,1/20/2023 16:15,FALSE,44967
2807,Customer_3806,Last_3806,Customer_3806@Email.Com,Yanbu,Premium,1/22/2023 6:48,TRUE,14275
2808,Customer_65,Last_65,Customer_65@Email.Com,Tabuk,Basic,1/22/2023 6:48,TRUE,45311
2809,Customer_433,Last_433,Customer_433@Email.Com,Al-Ahsa,Basic,1/22/2023 19:39,TRUE,5025
2810,Customer_4534,Last_4534,Customer_4534@Email.Com,Jeddah,Standard,1/23/2023 21:21,TRUE,35751
2811,Customer_750,Last_750,Customer_750@Email.Com,Dammam,Standard,1/24/2023 10:12,FALSE,40285
2812,Customer_2951,Last_2951,Customer_2951@Email.Com,Arar,Basic,1/24/2023 23:04,TRUE,5289
2813,Customer_3433,Last_3433,Customer_3433@Email.Com,Jubail,Standard,1/24/2023 23:04,TRUE,18604
2814,Customer_3451,Last_3451,Customer_3451@Email.Com,Khamis Mushait,Standard,1/25/2023 11:55,TRUE,23823
2815,Customer_3862,Last_3862,Customer_3862@Email.Com,Qatif,Standard,1/25/2023 11:55,TRUE,20197
2816,Customer_635,Last_635,Customer_635@Email.Com,Al-Ahsa,New,1/25/2023 11:55,TRUE,27543
2817,Customer_1742,Last_1742,Customer_1742@Email.Com,Arar,Premium,1/26/2023 0:46,FALSE,34986
2818,Customer_1321,Last_1321,Customer_1321@Email.Com,Yanbu,Basic,1/26/2023 0:46,TRUE,10116
2819,Customer_2870,Last_2870,Customer_2870@Email.Com,Arar,Premium,1/27/2023 15:19,TRUE,49662
2820,Customer_4390,Last_4390,Customer_4390@Email.Com,Khamis Mushait,New,1/27/2023 15:19,TRUE,37675
2821,Customer_2794,Last_2794,Customer_2794@Email.Com,Jeddah,Standard,1/28/2023 4:10,TRUE,15055
2822,Customer_4867,Last_4867,Customer_4867@Email.Com,Jubail,Basic,1/28/2023 4:10,TRUE,36203
2823,Customer_1980,Last_1980,Customer_1980@Email.Com,Mecca,Standard,1/28/2023 4:10,TRUE,1375
2824,Customer_4631,Last_4631,Customer_4631@Email.Com,Dammam,Standard,1/28/2023 4:10,TRUE,348
2825,Customer_2033,Last_2033,Customer_2033@Email.Com,Qatif,Basic,1/28/2023 17:02,FALSE,5939
2826,Customer_4304,Last_4304,Customer_4304@Email.Com,Dammam,Standard,1/28/2023 17:02,TRUE,45149
2827,Customer_4667,Last_4667,Customer_4667@Email.Com,Riyadh,Basic,1/29/2023 18:44,TRUE,13635
2828,Customer_4325,Last_4325,Customer_4325@Email.Com,Taif,New,1/29/2023 18:44,TRUE,37992
2829,Customer_4711,Last_4711,Customer_4711@Email.Com,Najran,Basic,1/30/2023 7:35,FALSE,36490
2830,Customer_4469,Last_4469,Customer_4469@Email.Com,Jeddah,New,1/31/2023 9:17,FALSE,5307
2831,Customer_613,Last_613,Customer_613@Email.Com,Riyadh,Standard,1/31/2023 22:08,TRUE,14059
2832,Customer_4117,Last_4117,Customer_4117@Email.Com,Hail,New,1/31/2023 22:08,FALSE,41684
2833,Customer_4687,Last_4687,Customer_4687@Email.Com,Yanbu,Premium,2/1/2023 10:59,TRUE,43285
2834,Customer_252,Last_252,Customer_252@Email.Com,Dammam,Vip,2/1/2023 10:59,TRUE,26686
2835,Customer_3426,Last_3426,Customer_3426@Email.Com,Yanbu,Basic,2/1/2023 23:51,TRUE,18277
2836,Customer_1393,Last_1393,Customer_1393@Email.Com,Qatif,New,2/1/2023 23:51,FALSE,1228
2837,Customer_2172,Last_2172,Customer_2172@Email.Com,Dhahran,Basic,2/3/2023 14:24,FALSE,9676
2838,Customer_4389,Last_4389,Customer_4389@Email.Com,Arar,Standard,2/3/2023 14:24,TRUE,30087
2839,Customer_2980,Last_2980,Customer_2980@Email.Com,Buraidah,Basic,2/3/2023 14:24,TRUE,35012
2840,Customer_1604,Last_1604,Customer_1604@Email.Com,Najran,Standard,2/4/2023 3:15,TRUE,18206
2841,Customer_4757,Last_4757,Customer_4757@Email.Com,Abha,Standard,2/4/2023 16:06,TRUE,41302
2842,Customer_3395,Last_3395,Customer_3395@Email.Com,Buraidah,Basic,2/5/2023 17:48,TRUE,7207
2843,Customer_2224,Last_2224,Customer_2224@Email.Com,Medina,Premium,2/5/2023 17:48,TRUE,37466
2844,Customer_4683,Last_4683,Customer_4683@Email.Com,Khobar,Standard,2/5/2023 17:48,TRUE,21775
2845,Customer_1285,Last_1285,Customer_1285@Email.Com,Taif,New,2/7/2023 8:22,TRUE,40067
2846,Customer_2276,Last_2276,Customer_2276@Email.Com,Khamis Mushait,Basic,2/7/2023 21:13,TRUE,23877
2847,Customer_1961,Last_1961,Customer_1961@Email.Com,Al-Ahsa,Basic,2/8/2023 10:04,TRUE,45760
2848,Customer_1170,Last_1170,Customer_1170@Email.Com,Riyadh,Vip,2/8/2023 10:04,TRUE,30496
2849,Customer_4012,Last_4012,Customer_4012@Email.Com,Yanbu,Basic,2/9/2023 11:46,TRUE,43543
2850,Customer_1224,Last_1224,Customer_1224@Email.Com,Yanbu,Basic,2/9/2023 11:46,TRUE,22102
2851,Customer_3789,Last_3789,Customer_3789@Email.Com,Hail,Premium,2/9/2023 11:46,TRUE,4200
2852,Customer_1380,Last_1380,Customer_1380@Email.Com,Khamis Mushait,Standard,2/10/2023 0:38,FALSE,7839
2853,Customer_2823,Last_2823,Customer_2823@Email.Com,Dhahran,New,2/10/2023 0:38,TRUE,15802
2854,Customer_3255,Last_3255,Customer_3255@Email.Com,Al-Ahsa,Standard,2/10/2023 13:29,TRUE,5555
2855,Customer_2581,Last_2581,Customer_2581@Email.Com,Qatif,Standard,2/10/2023 13:29,TRUE,45574
2856,Customer_4477,Last_4477,Customer_4477@Email.Com,Yanbu,Vip,2/11/2023 2:20,TRUE,42419
2857,Customer_1441,Last_1441,Customer_1441@Email.Com,Mecca,Standard,2/11/2023 15:11,TRUE,26012
2858,Customer_2912,Last_2912,Customer_2912@Email.Com,Dhahran,Standard,2/12/2023 4:02,TRUE,20014
2859,Customer_2653,Last_2653,Customer_2653@Email.Com,Khamis Mushait,Standard,2/12/2023 4:02,TRUE,23425
2860,Customer_1619,Last_1619,Customer_1619@Email.Com,Khamis Mushait,Basic,2/12/2023 16:53,TRUE,2962
2861,Customer_4715,Last_4715,Customer_4715@Email.Com,Jubail,Premium,2/12/2023 16:53,FALSE,3642
2862,Customer_836,Last_836,Customer_836@Email.Com,Khobar,Basic,2/12/2023 16:53,TRUE,5985
2863,Customer_2038,Last_2038,Customer_2038@Email.Com,Najran,Standard,2/12/2023 16:53,TRUE,26328
2864,Customer_1021,Last_1021,Customer_1021@Email.Com,Arar,Premium,2/13/2023 5:44,FALSE,45267
2865,Customer_81,Last_81,Customer_81@Email.Com,Tabuk,Standard,2/13/2023 5:44,TRUE,18610
2866,Customer_2009,Last_2009,Customer_2009@Email.Com,Hail,Standard,2/13/2023 5:44,TRUE,24569
2867,Customer_3153,Last_3153,Customer_3153@Email.Com,Yanbu,New,2/13/2023 18:35,FALSE,24188
2868,Customer_4860,Last_4860,Customer_4860@Email.Com,Khobar,Basic,2/13/2023 18:35,TRUE,32440
2869,Customer_708,Last_708,Customer_708@Email.Com,Medina,Standard,2/14/2023 7:27,TRUE,30956
2870,Customer_1923,Last_1923,Customer_1923@Email.Com,Taif,Basic,2/14/2023 7:27,FALSE,21884
2871,Customer_1035,Last_1035,Customer_1035@Email.Com,Riyadh,New,2/14/2023 7:27,TRUE,38416
2872,Customer_3237,Last_3237,Customer_3237@Email.Com,Jubail,Vip,2/15/2023 9:09,TRUE,145
2873,Customer_4339,Last_4339,Customer_4339@Email.Com,Tabuk,Standard,2/15/2023 22:00,TRUE,43781
2874,Customer_756,Last_756,Customer_756@Email.Com,Dhahran,Basic,2/16/2023 23:42,TRUE,45411
2875,Customer_1936,Last_1936,Customer_1936@Email.Com,Jeddah,Standard,2/17/2023 12:33,TRUE,15674
2876,Customer_2736,Last_2736,Customer_2736@Email.Com,Buraidah,Standard,2/18/2023 1:24,TRUE,32194
2877,Customer_2175,Last_2175,Customer_2175@Email.Com,Buraidah,Basic,2/19/2023 3:07,TRUE,46915
2878,Customer_1479,Last_1479,Customer_1479@Email.Com,Al-Kharj,Vip,2/19/2023 15:58,FALSE,47882
2879,Customer_3654,Last_3654,Customer_3654@Email.Com,Dammam,Standard,2/19/2023 15:58,TRUE,36979
2880,Customer_1950,Last_1950,Customer_1950@Email.Com,Dammam,Premium,2/20/2023 4:49,TRUE,48332
2881,Customer_1403,Last_1403,Customer_1403@Email.Com,Khobar,Standard,2/20/2023 17:40,TRUE,3527
2882,Customer_455,Last_455,Customer_455@Email.Com,Qatif,Basic,2/20/2023 17:40,TRUE,19351
2883,Customer_343,Last_343,Customer_343@Email.Com,Riyadh,Standard,2/20/2023 17:40,TRUE,41119
2884,Customer_3633,Last_3633,Customer_3633@Email.Com,Al-Ahsa,Basic,2/21/2023 6:31,TRUE,15958
2885,Customer_2441,Last_2441,Customer_2441@Email.Com,Dhahran,Basic,2/21/2023 6:31,TRUE,27841
2886,Customer_4062,Last_4062,Customer_4062@Email.Com,Tabuk,Premium,2/22/2023 21:05,TRUE,16712
2887,Customer_188,Last_188,Customer_188@Email.Com,Jeddah,New,2/22/2023 21:05,TRUE,8947
